date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:00	672/672	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/cc-by-sa.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/cc-by-sa.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:00	815/815	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/cc0.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/cc0.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:00	688/688	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/cc-by-nc-nd.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/cc-by-nc-nd.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:01	697/697	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/cc-by-nc-sa.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/cc-by-nc-sa.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:01	903/903	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/glosario.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/glosario.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:51	4071/4071	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_orientacionesfpd.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icon_orientacionesfpd.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:52	2101/2101	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_activity.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icon_activity.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:52	3698/3698	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_citasparapensarfpd.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icon_citasparapensarfpd.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:52	2436/2436	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_recomendacionfpd.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icon_recomendacionfpd.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:52	4071/4071	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_objectives.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icon_objectives.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:52	7371/7371	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_casestudy.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icon_casestudy.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
17:27:52	2732/2732	URF---	200	added ('OK%20(cached)')	image/gif		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_question.gif	D:/Documentos/Mis%20lugares%20web/SGE05/web/gif/icon_question.gif	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/content.css)
